departamentocodigo,departamentonombre,municipiocodigo,municipionombre,agente,bandera,producto,precio,Year,Month,Day
08,ATLANTICO,08001,BARRANQUILLA,ESTACION DE SERVICIO AUTOMOTRIZ MOBIL RECREO,MOBIL,GASOLINA CORRIENTE,8670,2018,5,2
73,TOLIMA,73001,IBAGUE,EDS  TERPEL APARCO,TERPEL,BIODIESEL,8040,2018,5,2
15,BOYACA,15176,CHIQUINQUIRA,ESTACION DE SERVICIO AUTOMOTRIZ SANTA BARBARA,BIOMAX,ACPM - DIESEL,8514,2018,5,2
13,BOLIVAR,13001,CARTAGENA DE INDIAS,ESTACION DE SERVICIO  AUTOMOTRIZ TODOMAR CHL MARINA SA,TERPEL,BIODIESEL,8360,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO GNVERDE CARACAS 41 S,BIOMAX,GASOLINA CORRIENTE,8599,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL CALLE 127,TERPEL,ACPM - DIESEL,8180,2018,5,2
13,BOLIVAR,13001,CARTAGENA DE INDIAS,EDS TERPEL ASTILLEROS,TERPEL,BIODIESEL,7890,2018,5,2
73,TOLIMA,73624,ROVIRA,ESTACION DE SERVICIO LA VEGA,TERPEL,BIODIESEL,8620,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESSO TIMIZA,MOBIL,BIODIESEL,8974,2018,5,2
08,ATLANTICO,08001,BARRANQUILLA,ESTACION DE SERVICIO TERPEL AMIRA DE LA ROSA,TERPEL,GASOLINA CORRIENTE,8410,2018,5,2
19,CAUCA,19212,CORINTO,ESTACION DE SERVICIO AUTOMOTRIZ BIOMAX CORINTO,BIOMAX,GASOLINA CORRIENTE,8600,2018,5,2
20,CESAR,20750,SAN DIEGO,SERVICENTRO SAN DIEGO,PUMA,GASOLINA CORRIENTE,6945,2018,5,2
52,NARIÑO,52378,LA CRUZ,ESTACION DE SERVICIO LA COFRADIA,PETROMIL,BIODIESEL,6653,2018,5,2
17,CALDAS,17486,NEIRA,ESTACION DE SERVICIO NEIRA,TERPEL,BIODIESEL,8550,2018,5,2
05,ANTIOQUIA,05250,EL BAGRE,GASOLINERA LA ORQUIDEA,ZEUSS,BIODIESEL,8650,2018,5,2
68,SANTANDER,68211,CONTRATACION,ESTACION DE SERVICIO CONTRATACION SANTANDER,TERPEL,BIODIESEL,8300,2018,5,2
15,BOYACA,15759,SOGAMOSO,ESTACION DE SERVICIO EL CRUCERO SOGAMOSO,BIOMAX,BIODIESEL,8608,2018,5,2
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO SERVIEXPRESS,BIOMAX,BIODIESEL,8230,2018,5,2
15,BOYACA,15763,SOTAQUIRA,ESTACION DE SERVICIO EL PEGASO,MOBIL,BIODIESEL,7974,2018,5,2
08,ATLANTICO,08001,BARRANQUILLA,ESTACION DE SERVICIO DISTRACOM MURILLO,MOBIL,GASOLINA CORRIENTE,8380,2018,5,2
25,CUNDINAMARCA,25286,FUNZA,SILMA TERPEL,TERPEL,BIODIESEL,8350,2018,5,2
86,PUTUMAYO,86568,PUERTO ASIS,SERVICENTRO RODRIGUEZ E HIJOS,TERPEL,GASOLINA CORRIENTE,7070,2018,5,2
05,ANTIOQUIA,05197,COCORNA,ESTACION DE SERVICIO AUTOMOTRIZ EL MOTORISTA,ZEUSS,BIODIESEL,8347,2018,5,2
08,ATLANTICO,08001,BARRANQUILLA,ESTACION DE SERVICIO LA RENOVACION,TEXACO,GASOLINA CORRIENTE,8750,2018,5,2
85,CASANARE,85010,AGUAZUL,ESTACION DE SERVICIO SERVINARE EU,TERPEL,BIODIESEL,8559,2018,5,2
05,ANTIOQUIA,05360,ITAGUI,ESTACION DE SERVICIO TEXACO FLA,TEXACO,GASOLINA CORRIENTE,8790,2018,5,2
25,CUNDINAMARCA,25754,SOACHA,EDS TERPEL EL RETORNO,TERPEL,BIODIESEL,8000,2018,5,2
15,BOYACA,15244,EL COCUY,ESTACION DE SERVICIO LA INTERNACIONAL,TERPEL,BIODIESEL,8790,2018,5,2
25,CUNDINAMARCA,25483,NARIÑO,ESTACION DE SERVICIOS NARIÑO,BIOMAX,GASOLINA CORRIENTE,8977,2018,5,2
08,ATLANTICO,08758,SOLEDAD,ESTACION DE SERVICIO COMBUSGAS,MOBIL,GASOLINA CORRIENTE,8840,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO HAYUELOS,TEXACO,BIODIESEL,8399,2018,5,2
47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO AV 19 SANTA MARTA,TERPEL,GASOLINA CORRIENTE,8630,2018,5,2
76,VALLE DEL CAUCA,76109,BUENAVENTURA,ESTACION DE SERVICIO DISTRACOM EL VELERO,TEXACO,BIODIESEL,8218,2018,5,2
47,MAGDALENA,47551,PIVIJAY,ESTACION DE SERVICIO AUTOMOTRIZ  7 DE AGOSTO No 1,PETROMIL,BIODIESEL,8395,2018,5,2
54,NORTE DE SANTANDER,54405,LOS PATIOS,BOMBA DE GASOLINA EL REFUGIO,COOMULPINORT,BIODIESEL,5980,2018,5,2
15,BOYACA,15224,CUCAITA,ESTACION DE SERVICIO AUTOMOTRIZ CUCAITA TERPEL,TERPEL,BIODIESEL,8520,2018,5,2
13,BOLIVAR,13688,SANTA ROSA DEL SUR,ESTACION DE SERVICIO LA 14,TERPEL,BIODIESEL,8450,2018,5,2
76,VALLE DEL CAUCA,76147,CARTAGO,ESTACION DE SERVICIO EL LLANO,MOBIL,BIODIESEL,8580,2018,5,2
25,CUNDINAMARCA,25758,SOPO,ESTACION DE SERVICIO LOS CLUBES,MOBIL,ACPM - DIESEL,8040,2018,5,2
41,HUILA,41359,ISNOS,ESTACION DE SERVICIO MATECAÑA,TERPEL,BIODIESEL,8950,2018,5,2
44,LA GUAJIRA,44874,VILLANUEVA,ESTACION DE SERVICIO DAGUA,AYATAWACOOP,GASOLINA CORRIENTE,7700,2018,5,2
05,ANTIOQUIA,05001,MEDELLIN,ESTACION DE SERVICIO JARDIN,ZEUSS,BIODIESEL,8550,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS LOS ALPES,BIOMAX,BIODIESEL,8147,2018,5,2
86,PUTUMAYO,86320,ORITO,SERVICENTRO LA GAITANA,TERPEL,GASOLINA CORRIENTE,7480,2018,5,2
68,SANTANDER,68755,SOCORRO,ESTACION DE SERVICIO LA GLORIETA,TERPEL,BIODIESEL,8420,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,MOBIL COLMOTORES,MOBIL,ACPM - DIESEL,7909,2018,5,2
52,NARIÑO,52019,SAN JOSE DE ALBAN,ESTACION DE SERVICIO SAN JOSE,TERPEL,GASOLINA CORRIENTE,6920,2018,5,2
47,MAGDALENA,47980,ZONA BANANERA,ESTACION DE SERVICIO AUTOMOTRIZ GUAMACHITO,ECOS,GASOLINA CORRIENTE,7890,2018,5,2
52,NARIÑO,52585,PUPIALES,ESTACION DE SERVICIO EL CAMIONERO DE PUPIALES,MOBIL,BIODIESEL,6726,2018,5,2
50,META,50001,VILLAVICENCIO,ESTACION DE SERVICIO LOS CENTAUROS,TEXACO,BIODIESEL,8599,2018,5,2
05,ANTIOQUIA,05376,LA CEJA,ESTACION DE SERVICIO EL ENCIERRO,TERPEL,BIODIESEL,8590,2018,5,2
52,NARIÑO,52001,SAN JUAN DE PASTO,ESTACION DE SERVICIO ESTRELLA ROJA,MOBIL,GASOLINA CORRIENTE,6875,2018,5,2
54,NORTE DE SANTANDER,54206,CONVENCION,ESTACION DE SERVICIO CONVENCION,COOMULPINORT,GASOLINA CORRIENTE,6754,2018,5,2
20,CESAR,20060,BOSCONIA,ESTACION DE SERVICIO EL MULERO BOSCONIA,TERPEL,BIODIESEL,6999,2018,5,2
44,LA GUAJIRA,44279,FONSECA,ESTACION DE SERVICIO SUR GUAJIRA,AYATAWACOOP,BIODIESEL,5840,2018,5,2
47,MAGDALENA,47001,SANTA MARTA,SUPER STATION BULEVAR LA 19,PETROMIL,BIODIESEL,8070,2018,5,2
08,ATLANTICO,08001,BARRANQUILLA,SERVICENTRO LAS NIEVES,PETROMIL,BIODIESEL,8399,2018,5,2
54,NORTE DE SANTANDER,54003,ABREGO,ESTACION DE SERVICIO MULTISERVICIOS LOS SAUCES,COOMULPINORT,BIODIESEL,5990,2018,5,2
18,CAQUETA,18001,FLORENCIA,SERVICENTRO LA AVENIDA FLORENCIA,TERPEL,BIODIESEL,8490,2018,5,2
52,NARIÑO,52693,SAN PABLO,ESTACION TERPEL SAN PABLO,TERPEL,BIODIESEL,6640,2018,5,2
20,CESAR,20517,PAILITAS,ESTACION DE SERVICIO EL BOSQUE,TERPEL,GASOLINA EXTRA,7467,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION CLL 122 CON 19,PETROBRAS,GASOLINA CORRIENTE,8700,2018,5,2
08,ATLANTICO,08001,BARRANQUILLA,SUPERSTATION MIRAMAR,PETROMIL,GASOLINA CORRIENTE,8920,2018,5,2
13,BOLIVAR,13001,CARTAGENA DE INDIAS,ESTACION DE SERVICIO AUTOMOTRIZ MOBIL JUNIN,MOBIL,GASOLINA CORRIENTE,8890,2018,5,2
25,CUNDINAMARCA,25200,COGUA,EDS SAN ANTONIO COGUA,OCTANO,GASOLINA CORRIENTE,8846,2018,5,2
44,LA GUAJIRA,44874,VILLANUEVA,ESTACION DE SERVICIO AUTOMOTRIZ NATALIA GM,AYATAWACOOP,GASOLINA CORRIENTE,6112,2018,5,2
15,BOYACA,15238,DUITAMA,EDS LA ESMERALDA,BIOMAX,BIODIESEL,8362,2018,5,2
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTESTACION DE SERVICIO AUTOMOTRIZ COMBUSCOL PLAZA DE TOROS,TEXACO,BIODIESEL,8580,2018,5,2
15,BOYACA,15238,DUITAMA,ESTACION DE SERVICIO LA AVENIDA,MOBIL,BIODIESEL,8378,2018,5,2
52,NARIÑO,52001,SAN JUAN DE PASTO,ESTACION DE SERVICIO EKIPETROL DOLORES,MOBIL,BIODIESEL,6655,2018,5,2
63,QUINDIO,63001,ARMENIA,ESTACION DE SERVICIO LA VILLA Y CIA SAS,TERPEL,BIODIESEL,8155,2018,5,2
08,ATLANTICO,08758,SOLEDAD,SUPER STATION GRANABASTOS,PETROMIL,GASOLINA CORRIENTE,8660,2018,5,2
54,NORTE DE SANTANDER,54003,ABREGO,ESTACION DE SERVICIO EL CANAL,TERPEL,BIODIESEL,6100,2018,5,2
76,VALLE DEL CAUCA,76109,BUENAVENTURA,SERVICENTRO CALIMAR,MOBIL,BIODIESEL,8304,2018,5,2
68,SANTANDER,68001,BUCARAMANGA,ESTACION DE SERVICIO EL PUENTE,TERPEL,BIODIESEL,7899,2018,5,2
68,SANTANDER,68001,BUCARAMANGA,SERVISANTANDER SAS  EDS,MOBIL,BIODIESEL,8170,2018,5,2
19,CAUCA,19001,POPAYAN,ESTACION SANTA ELENA POPAYAN,BIOMAX,BIODIESEL,8916,2018,5,2
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,EDS TERPEL CHIPICHAPE,TERPEL,BIODIESEL,8390,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO FERROCARRIL,PETROBRAS,BIODIESEL,8440,2018,5,2
41,HUILA,41799,TELLO,ESTACIÓN DE SERVICIO LAS CEIBAS TELLO,TERPEL,BIODIESEL,8840,2018,5,2
05,ANTIOQUIA,05001,MEDELLIN,SERVICENTRO HL LA CLARET,ZEUSS,GASOLINA CORRIENTE,8770,2018,5,2
68,SANTANDER,68406,LEBRIJA,SERVICENTRO PALONEGRO,MOBIL,BIODIESEL,8374,2018,5,2
05,ANTIOQUIA,05001,MEDELLIN,ESTACION DE SERVICIO COLIBRI SAS,MOBIL,GASOLINA CORRIENTE,8650,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO MONTEVIDEO,MOBIL,ACPM - DIESEL,8277,2018,5,2
63,QUINDIO,63001,ARMENIA,ESTACION DE SERVICIO EXITO MONTENEGRO,MOBIL,BIODIESEL,8250,2018,5,2
15,BOYACA,15759,SOGAMOSO,ESTACION DE SERVICIO TERPEL ALCALA,TERPEL,ACPM - DIESEL,8320,2018,5,2
20,CESAR,20250,EL PASO,ESTACION DE SERVICIO AUTOMOTRIZ SAN MARCOS,PETROMIL,BIODIESEL,6600,2018,5,2
86,PUTUMAYO,86571,PUERTO GUZMAN,ESTACION DE SERVICIO DAYLA,TERPEL,GASOLINA CORRIENTE,7650,2018,5,2
05,ANTIOQUIA,05091,BETANIA,SERVICENTRO GIRORU,TERPEL,BIODIESEL,8830,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO  TERPEL FONTIBON FERROCARRIL,TERPEL,ACPM - DIESEL,8130,2018,5,2
44,LA GUAJIRA,44378,HATONUEVO,ESTACION DE SERVICIO GRAN PARADA,AYATAWACOOP,GASOLINA CORRIENTE,5200,2018,5,2
86,PUTUMAYO,86885,VILLAGARZON VILLA AMAZONICA,ESTACION DE SERVICIO FALKONERY,TERPEL,BIODIESEL,7160,2018,5,2
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO COMBUSCOL LA PRIMERA,TEXACO,BIODIESEL,8570,2018,5,2
19,CAUCA,19573,PUERTO TEJADA,ESTACION DE SERVICIO RIO GUENGUE,TERPEL,BIODIESEL,8650,2018,5,2
08,ATLANTICO,08638,SABANALARGA,EDS TERPEL SERVILOMAR,TERPEL,GASOLINA CORRIENTE,8566,2018,5,2
05,ANTIOQUIA,05887,YARUMAL,BOMBA LA ESTACION,TERPEL,BIODIESEL,8448,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO MUZU,MOBIL,ACPM - DIESEL,8240,2018,5,2
76,VALLE DEL CAUCA,76520,PALMIRA,EDS TERPEL SAN AGUSTIN,TERPEL,GASOLINA CORRIENTE,8690,2018,5,2
05,ANTIOQUIA,05660,SAN LUIS,ESTACION DE SERVICIO ESTRELLA DE BELEN,TEXACO,BIODIESEL,8389,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESPIRITU SANTO,TERPEL,GASOLINA CORRIENTE,8568,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,EL PROVEEDOR DE COMBUSTIBLES LTDA,MOBIL,ACPM - DIESEL,8684,2018,5,2
20,CESAR,20400,LA JAGUA DE IBIRICO,ESTACION DE SERVICIO LA VARIANTE,ECOS,BIODIESEL,6720,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICO AUTOMOTRIZ VILLA HERMOSA,OCTANO,BIODIESEL,8140,2018,5,2
18,CAQUETA,18592,PUERTO RICO,ESTACION DE SERVICIO AUTOCAR S,TERPEL,BIODIESEL,8850,2018,5,2
68,SANTANDER,68001,BUCARAMANGA,ESTACION DE SERVICIO CENTRO,TERPEL,BIODIESEL,7835,2018,5,2
18,CAQUETA,18247,EL DONCELLO,ESTACION DE SERVICIO EL DONCELLO,TERPEL,BIODIESEL,8800,2018,5,2
20,CESAR,20011,AGUACHICA,ESTACION DE SERVICIO MACK,TERPEL,GASOLINA CORRIENTE,7190,2018,5,2
76,VALLE DEL CAUCA,76892,YUMBO,ESTACION DE SERVICIO TERMINAL LOGISTICO,MOBIL,GASOLINA CORRIENTE,8790,2018,5,2
68,SANTANDER,68327,GUEPSA,EDS GUEPSA,TERPEL,BIODIESEL,8345,2018,5,2
50,META,50573,PUERTO LOPEZ,ESTACION DE SERVICIO YACUANA,BIOMAX,ACPM - DIESEL,8490,2018,5,2
08,ATLANTICO,08638,SABANALARGA,EDS TERPEL SERVILOMAR,TERPEL,BIODIESEL,7930,2018,5,2
15,BOYACA,15681,SAN PABLO DE BORBUR,ESTACION DE SERVICIO PAZ VERDE Y CIA LTDA,TERPEL,BIODIESEL,8582,2018,5,2
73,TOLIMA,73001,IBAGUE,ESTACION DE SERVICIO LA GUABINAL,TERPEL,GASOLINA CORRIENTE,8770,2018,5,2
76,VALLE DEL CAUCA,76122,CAICEDONIA,ESTACION DE SERVICIO EL CINCEL,TERPEL,BIODIESEL,8830,2018,5,2
44,LA GUAJIRA,44279,FONSECA,ESTACION DE SERVICIOS LA TRINITARIA,DISCOWACOOP,GASOLINA CORRIENTE,6490,2018,5,2
52,NARIÑO,52250,EL CHARCO,ESTACION DE SERVICIO SURTIMINAS EL CHARCO,BIOMAX,GASOLINA CORRIENTE,7554,2018,5,2
13,BOLIVAR,13001,CARTAGENA DE INDIAS,ESTACION DE SERVICIO DISTRACOM LA CANDELARIA,MOBIL,GASOLINA CORRIENTE,8985,2018,5,2
08,ATLANTICO,08433,MALAMBO,ESTACION DE SERVICIO LA ORIENTAL DE MALAMBO,PUMA,BIODIESEL,7715,2018,5,2
76,VALLE DEL CAUCA,76109,BUENAVENTURA,ESTACION DE SERVICIO DISTRACOM BONAIRE,TEXACO,GASOLINA CORRIENTE,8900,2018,5,2
05,ANTIOQUIA,05318,GUARNE,ESTACION DE SERVICIO AUTOMOTRIZ EL GRAN CHAPARRAL,TERPEL,GASOLINA CORRIENTE,8800,2018,5,2
41,HUILA,41676,SANTA MARIA,ESTACION DE SERVICIO COOTRANSMARIA,TERPEL,BIODIESEL,8890,2018,5,2
47,MAGDALENA,47707,SANTA ANA,ESTACION DE SERVICIO EDS SANTA ANA,TERPEL,GASOLINA CORRIENTE,8990,2018,5,2
08,ATLANTICO,08001,BARRANQUILLA,ESTACION DE SERVICIO AUTOMOTRIZ PUENTE PUMAREJO,MOBIL,GASOLINA CORRIENTE,8630,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO TERPEL TRINIDAD,TERPEL,GASOLINA CORRIENTE,8580,2018,5,2
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO TERPEL TERMINAL CALI,TERPEL,BIODIESEL,8220,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CALLE 153,MOBIL,ACPM - DIESEL,8450,2018,5,2
05,ANTIOQUIA,05360,ITAGUI,ESTACION DE SERVICIOS LA SANTA MARIA,MOBIL,BIODIESEL,8350,2018,5,2
76,VALLE DEL CAUCA,76520,PALMIRA,CERON ZAPATA Y CIA LTDA,MOBIL,BIODIESEL,8950,2018,5,2
15,BOYACA,15087,BELEN,ESTACION DE SERVICIO BELEN,MOBIL,BIODIESEL,8600,2018,5,2
05,ANTIOQUIA,05819,TOLEDO,ESTACION DE SERVICIO LOS TAHAMIES,ZEUSS,BIODIESEL,8790,2018,5,2
52,NARIÑO,52788,TANGUA,ESTACION PORVENIR TANGUA,BIOMAX,GASOLINA EXTRA,8900,2018,5,2
76,VALLE DEL CAUCA,76248,EL CERRITO,ESTACION DE SERVICIO EL PARAISO,TERPEL,GASOLINA CORRIENTE,8990,2018,5,2
08,ATLANTICO,08141,CANDELARIA,EDS EL SOCORRO,PUMA,GASOLINA CORRIENTE,8465,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO FERROCARRIL,PETROBRAS,ACPM - DIESEL,8440,2018,5,2
47,MAGDALENA,47001,SANTA MARTA,ARCAS VIA ALTERNA,TERPEL,BIODIESEL,8180,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO CALLE 153,MOBIL,BIODIESEL,8450,2018,5,2
86,PUTUMAYO,86568,PUERTO ASIS,ESTACION DE SERVICIO AUTOMOTRIZ ROMO,TERPEL,BIODIESEL,7070,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS TERPEL LA JUANA,TERPEL,BIODIESEL,8210,2018,5,2
15,BOYACA,15516,PAIPA,ESTACION DE SERVICIO TEXACO CARBONEROS,TEXACO,ACPM - DIESEL,8315,2018,5,2
13,BOLIVAR,13433,MAHATES,ESTACION DE SERVICIO SAN RAFAEL DE MAHATES LIMITADA,PETROMIL,BIODIESEL,8160,2018,5,2
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,SERVICENTRO ESSO #10 EL TRONCAL,MOBIL,BIODIESEL,8416,2018,5,2
05,ANTIOQUIA,05038,ANGOSTURA,ESTACION DE SERVICIO INVERSIONES LA LETICIA,ZEUSS,BIODIESEL,8249,2018,5,2
25,CUNDINAMARCA,25718,SASAIMA,ESTACION DE SERVICIO BRIO VILLA LOTOS,BIOMAX,BIODIESEL,8117,2018,5,2
52,NARIÑO,52001,SAN JUAN DE PASTO,ESTACION DE SERVICIO AMERICAS DE PASTO,TEXACO,GASOLINA CORRIENTE,6855,2018,5,2
05,ANTIOQUIA,05895,ZARAGOZA,ESTACION EL CARMEN ZARAGOZA,TERPEL,GASOLINA CORRIENTE,8850,2018,5,2
73,TOLIMA,73200,COELLO,ESTACION DE SERVICIO LA PRADERA VERDE 1,BIOMAX,GASOLINA CORRIENTE,8950,2018,5,2
73,TOLIMA,73026,ALVARADO,EDS TERPEL LA PASTORA,TERPEL,BIODIESEL,7975,2018,5,2
13,BOLIVAR,13430,MAGANGUE,ESTACION DE SERVICIO EL VOLANTE,ZEUSS,BIODIESEL,8330,2018,5,2
20,CESAR,20238,EL COPEY,ESTACION DE SERVICIO EL SOCORRO,TERPEL,GASOLINA CORRIENTE,7570,2018,5,2
05,ANTIOQUIA,05615,CANON DE RIO CLARO,ESTACION DE SERVICIO INVERSIONES TUCAN ORIENTE,TERPEL,BIODIESEL,8470,2018,5,2
73,TOLIMA,73001,IBAGUE,ESTACION DE SERVICIO PLUS LA 37,CASAMOTOR,BIODIESEL,8190,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO UNION SUBA CONEJERA,TEXACO,BIODIESEL,8406,2018,5,2
47,MAGDALENA,47001,SANTA MARTA,ESTACION DE SERVICIO EL MANANTIAL,BIOMAX,BIODIESEL,8310,2018,5,2
41,HUILA,41001,NEIVA,ESTACION DE SERVICIO TERPEL DE PASO LA GAITANA,TERPEL,BIODIESEL,8490,2018,5,2
25,CUNDINAMARCA,25286,FUNZA,ESTACION DE SERVICIO AUTOMOTRIZ FUNZA,MOBIL,BIODIESEL,8080,2018,5,2
76,VALLE DEL CAUCA,76364,JAMUNDI,EDS TERPEL BONANZA,TERPEL,GASOLINA CORRIENTE,8900,2018,5,2
76,VALLE DEL CAUCA,76400,LA UNION,GASOLINERA LAS LAJAS,BIOMAX,BIODIESEL,8220,2018,5,2
20,CESAR,20517,PAILITAS,ESTACION DE SERVICIO EL BOSQUE,TERPEL,GASOLINA CORRIENTE,7467,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AVENIDA CALLE 80,TERPEL,GASOLINA CORRIENTE,8590,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO AV CIUDAD DE CALI,TERPEL,GASOLINA CORRIENTE,8866,2018,5,2
91,AMAZONAS,91001,LETICIA,ESTACION DE SERVICIO AVENIDA SEXTA,TERPEL,BIODIESEL,8440,2018,5,2
05,ANTIOQUIA,05001,MEDELLIN,ESTACION DE SERVICIO INVERSIONES GR SAS,ZEUSS,BIODIESEL,8417,2018,5,2
05,ANTIOQUIA,05318,GUARNE,ESTACION DE SERVICIO AUTOMOTRIZ EL GRAN CHAPARRAL,TERPEL,BIODIESEL,8140,2018,5,2
27,CHOCO,27001,QUIBDO,ESTACION DE SERVCIO LOS MINEROS 7 SAS,TERPEL,BIODIESEL,8577,2018,5,2
15,BOYACA,15837,TUTA,ESTACION DE SERVICIO MAGUNCIA,TERPEL,BIODIESEL,7974,2018,5,2
68,SANTANDER,68077,BARBOSA,ESTACION DE SERVICIO MONTEARROYO,ESSO,BIODIESEL,8360,2018,5,2
76,VALLE DEL CAUCA,76130,CANDELARIA,ESTACION DE SERVICIO VILLAGORGONA,TERPEL,GASOLINA CORRIENTE,8710,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,EDS ESSO QUIROGA,MOBIL,ACPM - DIESEL,8290,2018,5,2
19,CAUCA,19573,PUERTO TEJADA,ESTACION DE SERVICIOS LOS BANCOS POR ACCIONES SIMPLIFICADA,BIOMAX,BIODIESEL,8294,2018,5,2
25,CUNDINAMARCA,25867,VIANI,ESTACION DE SERVICIO LAS PALMAS VIANI,BIOMAX,BIODIESEL,8515,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESTACION DE SERVICIO EL DARIEN,TEXACO,ACPM - DIESEL,8440,2018,5,2
25,CUNDINAMARCA,25175,CHIA,ESTACION DE SERVICIO AUTOMOTRIZ BRIO CHIA,BIOMAX,ACPM - DIESEL,8426,2018,5,2
23,CORDOBA,23162,CERETE,EDS EL HANGAR,ESSO,GASOLINA CORRIENTE,8750,2018,5,2
13,BOLIVAR,13001,CARTAGENA DE INDIAS,MARTIGO AMPARO,TEXACO,BIODIESEL,8740,2018,5,2
47,MAGDALENA,47555,PLATO,SS DEL RIO SAS,TERPEL,GASOLINA CORRIENTE,8994,2018,5,2
66,RISARALDA,66170,DOSQUEBRADAS,TRANSPORTES UNIDOS SA,TERPEL,GASOLINA CORRIENTE,8850,2018,5,2
08,ATLANTICO,08296,GALAPA,ESTACION DE SERVICIO POZO RUBIO,ZEUSS,GASOLINA CORRIENTE,8297,2018,5,2
05,ANTIOQUIA,05042,SANTA FE DE ANTIOQUIA,ESTACION DE SERVICIO TERPEL SANTA FE DE ANTIOQUIA,TERPEL,BIODIESEL,8450,2018,5,2
76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,ESTACION DE SERVICIO TERPEL QUINTA NORTE,TERPEL,BIODIESEL,8340,2018,5,2
52,NARIÑO,52352,ILES,ESTACION DE SERVICIO SANTA LUCIA,TERPEL,GASOLINA CORRIENTE,6910,2018,5,2
13,BOLIVAR,13688,SANTA ROSA DEL SUR,ESTACION DE SERVICIO DISTRIBUIDORA MINORISTA DE COMBUSTIBLES SANTA ROSA,PETROMIL,BIODIESEL,8960,2018,5,2
11,BOGOTA D.C.,11001,BOGOTA D.C.,ESSO TIMIZA,MOBIL,ACPM - DIESEL,8082,2018,5,2
25,CUNDINAMARCA,25875,VILLETA,ESTACION DE SERVICIO BRIO LOS CAMBULOS,BIOMAX,ACPM - DIESEL,8370,2018,5,2
41,HUILA,41001,NEIVA,ESTACION DE SERVICIO SERVI ACEITES DEL HUILA,MOBIL,BIODIESEL,8640,2018,5,2
08,ATLANTICO,08296,GALAPA,ESTACION DE SERVICIO GALAPA - MOKANA,TEXACO,GASOLINA CORRIENTE,8490,2018,5,2
50,META,50001,VILLAVICENCIO,ESTACION DE SERVICIO GASOLLANO,BIOMAX,BIODIESEL,8515,2018,5,2
15,BOYACA,15632,SABOYA,EDS LA CUCHARITA SABOYA,TERPEL,ACPM - DIESEL,8400,2018,5,2
73,TOLIMA,73001,IBAGUE,ESTACION DE SERVICIO JARDIN,MOBIL,GASOLINA CORRIENTE,8770,2018,5,2
66,RISARALDA,66001,PEREIRA,ESTACION DE SERVICIO COOPERATIVA SAN FERNANDO,BIOMAX,BIODIESEL,8463,2018,5,2
15,BOYACA,15516,PAIPA,ESTACION DE SERVICIO TAX TURISTICO PAIPA,PETROBRAS,BIODIESEL,8499,2018,5,2
05,ANTIOQUIA,05045,APARTADO,ESTACION DE SERVICIO SOLMARAL,TERPEL,BIODIESEL,8583,2018,5,2
18,CAQUETA,18001,FLORENCIA,ESTACION DE SERVICIO TRANSYARI,CASAMOTOR,BIODIESEL,8490,2018,5,2
